BLAST,http://theblastlife.com,,early growth stage,,,2008,EARLY VC,2400000,USD,9600000-14400000,2017,8,,1,TRUE,,,n/a
Spendwith,http://spendwith.com,"Discover links, locations, & social media posts relating to the businesses & brands that reflect your culture All recommended by the crowd",seed stage,marketing,,2017,SEED,47400,USD,189600-284400,2017,8,StartEngine,1,TRUE,189600-284400,aug/2017,corporate
ValidiFI,https://validifi.com,,,fintech,,,ANGEL,950000,USD,3800000-5700000,2017,7,Ribbit,2,TRUE,,,n/a
Movespot,http://movespotinc.com,"Connects social media, social networking, and making moves all into ONE platform",seed stage,media,social media,2017,SEED,44000,USD,176000-264000,2017,7,,1,TRUE,176000-264000,jul/2017,n/a
Vendorspace,https://vendorspace.co/,"Helps to find the perfect match for vendors and events near the desired location based on budget, availability and ratings",seed stage,event tech,,2016,SEED,0,USD,,2017,7,,1,TRUE,,,n/a
Steppingblocks,https://www.steppingblocks.com/,SaaS platform that uses big data to help users make intelligent decisions,early growth stage,education;jobs recruitment,,2017,SEED,1300000,USD,5200000-7800000,2017,7,ATDC;NSF - National Science Foundation;Small Business Innovation Research (SBIR);Arthur Ventures,3,TRUE,5200000-7800000,jul/2017,n/a
RideAd,http://ridead.co,Specializes in digital advertising in high volume Uber and Lyft vehicles,seed stage,marketing,adtech,2016,SERIES A,0,USD,,2017,7,,1,TRUE,,,n/a
INTRABONE INC,http://intrabone.com,An innovative solution to combine stabilization of fractures with regeneration of bone tissue,seed stage,health,medical devices;biotechnology,2017,SERIES A,50000,USD,200000-300000,2017,6,,1,TRUE,200000-300000,jun/2017,n/a
Arvata,http://arvata.io,"Innovative platform to solve an enterprise's most challenging api security, integration, and governance requirements",seed stage,security,identity & access,2017,ANGEL,0,USD,,2017,6,,1,TRUE,,,n/a
CreditDash,http://disputedoc.com,Automated platform that lets consumers make disputes on their credit reports,seed stage,fintech,wealth management,2017,SEED,120000,USD,480000-720000,2017,5,American Underground,1,TRUE,480000-720000,may/2017,n/a
FetchMi,http://fetchmi.com,Helps users find and compare businesses that serve the Atlanta area,seed stage,,,2017,SEED,50000,USD,200000-300000,2017,5,,1,TRUE,200000-300000,may/2017,n/a
D4DT,http://d4dt.com,Dedicated to making data work for businesses,seed stage,enterprise software,,2018,SEED,210000,USD,840000-1260000,2017,4,Fulcrum Investing,1,TRUE,,,n/a
Safe2Meet,http://safe2meet.com,World's first peer-to-peer platform for identity and background verification platform,seed stage,security;jobs recruitment,identity & access,2016,ANGEL,170000,USD,680000-1020000,2017,4,,1,TRUE,680000-1020000,apr/2017,n/a
Profisee,http://profisee.com,"Profisee, an Alpharetta, Georgia-based provider of master data management software solutions",late growth stage,transportation,,2007,GROWTH EQUITY VC,0,USD,,2017,4,ParkerGale Capital;Pamlico Capital,2,TRUE,,,private_equity
M2MD Technologies,http://m2mdtech.com,,seed stage,security,,2015,SEED,2000000,USD,8000000-12000000,2017,3,,1,TRUE,,,n/a
Neighborly Software,http://neighborlysoftware.com,"Improves the administrative efficiency and regulatory compliance of housing, economic and community development programs",late growth stage,legal,legal documents management;regtech & compliance,2016,SEED,150000,USD,600000-900000,2017,3,Geoff Wilson,1,TRUE,600000-900000,mar/2017,angel
Scuf Gaming,http://scufgaming.com,Global leader & innovator in professional custom game controllers,late growth stage,gaming;semiconductors,console & pc gaming,2011,GROWTH EQUITY VC,0,USD,,2017,2,HIG Capital;C3 Capital Partners;H.I.G. Growth Partners,2,TRUE,,,n/a
Netwrix,http://netwrix.com,"Identify, classify and secure sensitive data on your file shares #infosec #cybersecurity #compliance #security",late growth stage,security;enterprise software,data protection,2006,SERIES A,0,USD,,2017,2,Updata Partners;TA Associates;Centerbridge Partners,3,TRUE,,,"private_equity,venture_capital"
HoPe (Hispanic Organization Promoting Education),https://leadwithhope.org,,early growth stage,education;kids,,2009,SEED,0,USD,,2017,1,Praxis,1,TRUE,,,corporate
Leap Credit,http://leapcredit.com,Leap Credit provides a wide range of installment loan products for customers daily financial needs,late growth stage,fintech,,2017,EARLY VC,0,USD,,2017,1,11-11 Ventures,1,TRUE,,,n/a
Covanos,https://covanos.com,Developing Next-Generation Computational Solutions for the Diagnosis and Treatment of Cardiac and Vascular Disease,early growth stage,health,health platform;medical devices,2017,SPINOUT,0,USD,,2017,1,Emory University;Georgia Research Alliance,1,FALSE,,,university
VPN.com,http://vpn.com,"Expert VPN Reviews, Comparisons & Cybersecurity Tips | VPN.com",early growth stage,security,,2017,SEED,1100000,USD,4400000-6600000,2017,1,,1,TRUE,,,n/a
Barefoot Luxury Inc.,http://barefootluxury.com,"Barefoot Luxury, Inc. owns and operates a global portfolio of boutique resort hotels and other experiential travel assets",seed stage,travel,,2016,SERIES A,5000000,USD,20000000-30000000,2017,1,Joseph Hannan,1,TRUE,,,angel
Pathway 360,http://pathway360.co,"SaaS based, Mobile friendly end to end real estate process management / transactional ecosystem Remote closing is just the beginning",early growth stage,real estate,real estate software;real estate services,2017,SEED,1500000,USD,6000000-9000000,2017,1,,1,TRUE,6000000-9000000,jan/2017,n/a
Blue Bird Technologies,http://bluebirdtechnologies.com,,early growth stage,,,2002,,0,USD,,2016,12,VentureOut,1,TRUE,,,accelerator
Partnr,http://getpartnr.com,,seed stage,sports,,2015,ANGEL,0,USD,,2016,12,,1,TRUE,,,n/a
"Pangeodata,",http://pangeodata.com,Do trusted business with anyone in the world,seed stage,security,,2016,SEED,500000,USD,2000000-3000000,2016,12,,1,TRUE,2000000-3000000,dec/2016,n/a
AudienceIntellect,http://audienceintellect.com,The industry leader in automotive marketing data intelligence,seed stage,fashion,,2016,ANGEL,75000,USD,300000-450000,2016,12,,1,TRUE,300000-450000,dec/2016,n/a
GIS WebTech,http://giswebtech.com,,,,,,SERIES A,0,USD,,2016,11,,1,TRUE,,,n/a
Lena Biosciences,http://lenabio.com,,seed stage,health,,2008,SEED,0,USD,,2016,10,ATDC;National Center For Advancing Translational Sciences;National Institute of Neurological Disorders and Stroke;NSF - National Science Foundation;Small Business Innovation Research (SBIR);Georgia Research Alliance;National Institutes of Health,10,TRUE,,,n/a
Instrumental.ly,http://instrumental.ly,Music video karaoke app that lets users create songs and videos over hip hop instrumentals,seed stage,media,content production,,SEED,50000,USD,200000-300000,2016,9,,1,TRUE,200000-300000,sep/2016,n/a
IMX Platform,http://imxplatform.com,Allows to browse the style of favorite celebrities and influencers and shop their looks,seed stage,fashion;media,,2013,SEED,1000000,USD,4000000-6000000,2016,8,Y Combinator,1,TRUE,,,n/a
AppIDentify,http://appidentify.com,,,,,,SEED,0,USD,,2016,8,,1,TRUE,,,n/a
AbsoluteCare,http://absolutecare.com,,late growth stage,health,,2000,EARLY VC,12000000,USD,48000000-72000000,2016,8,Kinderhook Industries,1,TRUE,,,n/a
GroundBreak Mobile,http://groundbreakmobile.com,Data enablement solutions for the heavy equipment industry,late growth stage,marketing,,2016,SEED,0,USD,,2016,8,,1,TRUE,,,n/a
Silver Line Films,http://silverlinefilmsinc.com,,late growth stage,,,2015,SEED,250000,USD,1000000-1500000,2016,7,,1,TRUE,,,n/a
T3 Labs,http://t3labs.org,"Provide high-value pre-clinical GLP compliant testing and training services to medical device, biologics, and pharmaceutical develope",late growth stage,health,medical devices;pharmaceutical,1999,SEED,0,USD,,2016,7,Veranex,2,TRUE,,,n/a
Brillify,http://brillify.com,"The first freelance talent marketplace that's curated by industry experts, saving businesses time and money",seed stage,media,content production,2016,SEED,0,USD,,2016,7,,1,TRUE,,,n/a
Hire Dynamics,http://hiredynamics.com,Hire Dynamics operates as a commercial staffing provider,late growth stage,,,2001,,0,USD,,2016,4,MSouth Equity Partners;EmployBridge,2,TRUE,,,private_equity
OcuHub,http://ocuhub.com,Management services and health information platform company helping healthcare payers,seed stage,health,health platform,2014,SEED,1800000,USD,7200000-10800000,2016,4,Atlanta Seed Company,1,TRUE,7200000-10800000,apr/2016,venture_capital
Simplifi Wireless DAS Holdings,http://simplifiwg.com,The foundation for carrier-supported neutral-host das,early growth stage,real estate,,2015,SEED,0,USD,,2016,4,Penta Mezzanine Fund,1,TRUE,,,"private_equity,venture_capital"
SportShout,http://sportshoutapp.com,"Provides an all in one game day experience for fans, both live and virtually, and focused on culture",late growth stage,sports,sport media,2014,SEED,100000,USD,400000-600000,2016,3,,1,TRUE,400000-600000,mar/2016,n/a
Kraus Aerospace,http://krausaerospace.com,"Smart-Persistent Intelligence, Surveillance and Reconnaissance (SP-ISR) using Unmanned Aerial Systems (UAS)",early growth stage,security;robotics,,2016,SEED,1500000,USD,6000000-9000000,2016,3,Small Business Innovation Research (SBIR),2,TRUE,6000000-9000000,mar/2016,n/a
Andretti Indoor Karting & Games,http://andrettikarting.com,Putting family and corporate entertainment on a whole new track,late growth stage,gaming,,2001,SEED,0,USD,,2016,2,Penta Mezzanine Fund,1,TRUE,,,"private_equity,venture_capital"
Pattern r+d,http://patternrd.com,Pattern r+d - Performance Driven DesignPattern r+d | Performance Driven Design,seed stage,energy,,2014,,0,USD,,2016,1,,1,FALSE,,,n/a
Sebela Pharmaceuticals,http://sebelapharma.com,"Sebela is committed to improving patientsХ lives by developing, marketing and selling differentiated branded prescription pharmaceuticals",late growth stage,health,pharmaceutical,2013,GROWTH EQUITY VC,0,USD,,2016,1,DFW Capital;Mubadala Capital;Metalmark Capital,1,TRUE,,,"private_equity,venture_capital"
Bako Pathology Services,http://bakodx.com,Pathology Lab | Diagnostic & Therapeutic Services Lab - Bako Diagnostics,late growth stage,health,,2008,GROWTH EQUITY VC,0,USD,,2016,1,Consonance Capital,1,TRUE,,,private_equity
Meridian Power Group,http://meridianpowergroup.com,,seed stage,enterprise software,,1998,SERIES B,380000,USD,1520000-2280000,2016,1,,1,TRUE,,,n/a
Formation Capital,http://formationcapital.com,Leading private investment management firm,early growth stage,fintech,wealth management,1999,,0,USD,,2016,1,Stone Point Capital,1,TRUE,,,private_equity
Corami Therapeutics,http://www.coramitherapeutics.com/,Early stage therapeutics company developing a combination platform drug delivery device and therapeutic hydrogels,late growth stage,health,pharmaceutical;biotechnology;health platform,2016,SPINOUT,0,USD,,2016,1,Emory University;Georgia Research Alliance;U.S. Department of Health & Human Services,4,FALSE,,,university
PanXome,https://www.panxome.com,Software technology company with a platform which enables a broader spectrum of drug discovery,seed stage,health,health platform,2016,SPINOUT,0,USD,,2016,1,Georgia Institute of Technology;Georgia Research Alliance,1,FALSE,,,university
Ipsum Nano,http://www.ipsumnano.com/,Designs and develops novel adsorbent technology to filter toxic gases and particulates,late growth stage,,,2016,SPINOUT,0,USD,,2016,1,Georgia Institute of Technology;NSF - National Science Foundation,2,FALSE,,,university
OriGyn Medical,http://origynmedical.com,Healthcare company that specializes and focuses on women's health,early growth stage,health,,2016,SEED,0,USD,,2016,1,,1,TRUE,,,n/a
Jungle Disk,http://jungledisk.com,Data protection services to businesses using the internet,early growth stage,,,2006,GROWTH EQUITY VC,11000000,USD,,2016,1,Porthcawl Holdings,1,TRUE,,,private_equity
Radix Health,http://radixhealth.com,Radix Health improves patient access by optimizing capacity utilization,early growth stage,health,biotechnology,2014,SEED,0,USD,,2016,1,ForgeHealth;Relatient;SeedToB Capital,2,TRUE,,,corporate
Tappyn,http://tappyn.com,Acts as a digital business card which is programmed to store information directly on the card,late growth stage,marketing,,2015,SEED,250000,USD,1000000-1500000,2015,12,,1,TRUE,1000000-1500000,dec/2015,n/a
Virima Technologies,http://virima.com,Provides data center transformations and IT operations management solutions to organizations,early growth stage,enterprise software,,2005,LATE VC,0,USD,,2015,10,CTW Venture Partners,1,TRUE,,,venture_capital
QbitLogic,http://qbitlogic.com,Quantum software company that builds AI enhanced security tools for DevOps,seed stage,enterprise software,,2014,ANGEL,1500000,USD,6000000-9000000,2015,10,,1,TRUE,6000000-9000000,oct/2015,n/a
Verifacto,http://verifacto.com,"Verifacto auto lender, lease and loan Insurance Tracking, collections, BHPH, Auto Finance",early growth stage,fintech;transportation,"search, buy & rent",2011,SERIES A,0,USD,,2015,9,,1,TRUE,,,n/a
Newstoryhomes,http://newstoryhomes.org,"At New Story, weХre rallying the generous, the dreamers, the changemakers С people like you С to build a world without homelessness",late growth stage,fintech,,2014,,0,USD,,2015,8,Y Combinator,1,TRUE,,,n/a
AgentRave,http://agentrave.com,Web-based platform that connects homeowners and prospective homebuyers with real estate professionals in north america,seed stage,real estate,real estate software;real estate services,2015,SEED,45000,USD,180000-270000,2015,8,Victor Adebakin,1,TRUE,180000-270000,aug/2015,angel
SportChirp,http://sportchirp.com,"The first website dedicated to reviewing teams, coaches and organizations across all sports and levels",seed stage,sports,sport platform & application;sport media,2015,SEED,20000,USD,80000-120000,2015,8,,1,TRUE,80000-120000,aug/2015,n/a
VersaPharm,http://versapharm.com,,seed stage,,,1995,EARLY VC,0,USD,,2015,7,Akorn;Tailwind Capital,2,TRUE,440000000,may/2014,"private_equity,venture_capital"
Gigabloom,http://gigabloom.com,"Ubed. Innovative, eco-friendly products that balance the consumerХs desire for style with the functionality necessary to manage and conserve our natural resources",seed stage,food;home living,,2012,SEED,108000,USD,432000-648000,2015,6,,1,TRUE,,,n/a
TestGrid,http://testgrid.io,The One Stop Shop Test Automation Solution,early growth stage,enterprise software,,2015,SEED,0,USD,,2015,6,,2,TRUE,,,n/a
SwipeLoyalty,http://swipeloyalty.com,"Immediate, relevant rewards delivered at the point of purchase",seed stage,,,2014,SEED,95000,USD,380000-570000,2015,5,Sig Mosley;Flashpoint,1,TRUE,380000-570000,may/2015,angel
3blades,http://3blades.io,A cloud based development environment to build and share data science projects,seed stage,hosting,,2015,SEED,100000,USD,400000-600000,2015,5,,1,TRUE,400000-600000,may/2015,n/a
PayGo,http://paygoutilities.com,Flexible billing and payment solution for any utility company,early growth stage,legal,,2006,SEED,2000000,USD,8000000-12000000,2015,4,Level Equity;TTV Capital,1,TRUE,,,venture_capital
MNG Laboratories,http://mnglabs.com,Source for neurogenetic answers with a reputation for going beyond the expected to make a difference for patient care,early growth stage,health,,2001,EARLY VC,0,USD,,2015,4,Plexus Capital,1,TRUE,,,n/a
WEARVR,http://wearvr.com,Virtual reality app store featuring apps for all devices,seed stage,gaming,,2014,EARLY VC,1500000,USD,6000000-9000000,2015,4,,1,TRUE,6000000-9000000,apr/2015,n/a
Gasky,http://gasky.co,On-demand fuel delivery app that will aim to elevate todayХs outdated car fueling experience for the on-demand generation,seed stage,energy;transportation,maintenance,2014,SEED,100000,USD,400000-600000,2015,4,,1,TRUE,400000-600000,apr/2015,n/a
QGistix,http://qgistix.com,"Provides complete, front-to-back reverse logistics of low voltage electronics",,transportation,logistics & delivery,,EARLY VC,3500000,USD,14000000-21000000,2015,3,,1,TRUE,,,n/a
X-Ecos,http://x-ecos.com,Software-as-a-service business currently developing a platform software solution in a highly lucrative market segment,seed stage,education,,2014,SEED,0,USD,,2015,3,,1,TRUE,,,n/a
Axiom Investments,http://axiominvestments.net,A private investment company that offers equity participation to accredited investors,seed stage,fintech;real estate,wealth management,2002,SEED,0,USD,,2015,3,,1,TRUE,,,n/a
YourCall.tv,http://yourcall.tv,Crowdsourcing alternative audio and second screen content platform for televised events and digital video,seed stage,media,content production,2015,SEED,0,USD,,2015,3,,1,TRUE,,,n/a
Odeeo,http://odeeo.co,Social podcast platform where you share and listen to the most appreciated podcasts and webcasts,seed stage,music;media,streaming;content production,2015,SEED,100000,USD,400000-600000,2015,2,,1,TRUE,400000-600000,feb/2015,n/a
Intellimedix,http://intellimedix.com,Innovative approaches to accelerate the discovery and development of new treatments for known human diseases,early growth stage,health,biotechnology,2012,SEED,2300000,USD,9200000-13800000,2015,2,Chris Klaus;NeuroLaunch,1,TRUE,9200000-13800000,feb/2015,angel
THUMBZZ,http://thumbzz.com,"Small task jobs to college students, the homeless",seed stage,media;marketing,social media,2013,SEED,0,USD,,2015,2,,1,TRUE,,,n/a
Million Dollar Scholar,http://milliondollarscholar.com,Education technology social venture that offers an instructive e-platform to help students win scholarships and avoid higher education debt,seed stage,fintech;education,financial management solutions,2012,ANGEL,0,USD,,2015,1,Arch Grants;New Orleans Startup Fund,2,TRUE,,,venture_capital
Synergy Cables,http://synergy-cables.co.il,,late growth stage,,,1934,,0,USD,,2015,1,Fortissimo Capital,1,TRUE,,,private_equity
1Unit,https://www.1unit.com/,Changing the standard of hospital care in a very big way,early growth stage,health,,2015,SPINOUT,0,USD,,2015,1,Emory University,1,FALSE,,,university
Sensooda,https://www.sensooda.com/,"Develops advanced structural healthmonitoring and sensor based technologies designed to detect cracks, fatigue, stress crack and corrosion damage on critical structures",late growth stage,security;enterprise software,,2015,SPINOUT,0,USD,,2015,1,Georgia Institute of Technology,1,FALSE,,,university
BeeTold,http://demo.beetold.com,"A simple & fast way to ask questions in real-time to any groups: people you work with, friends or anybody relevant",seed stage,media,social media,2015,SEED,190000,USD,760000-1140000,2015,1,,1,TRUE,760000-1140000,jan/2015,n/a
ThePartyMatch,http://thepartymatch.com,Software for Booking Unique Real Estate Space for Events,seed stage,real estate,"search, buy & rent;real estate services",2014,SEED,0,USD,,2014,12,,1,TRUE,,,n/a
PlayCoin Entertainment,http://playcoinentertainment.com,Providing unique business and nonprofit bitcoin solutions,seed stage,fintech;enterprise software,crypto and defi,2014,SEED,50000,USD,200000-300000,2014,12,,1,TRUE,200000-300000,dec/2014,n/a
Rondebosch,http://rondeboschinc.com,Much of tech is monetized by online advertising Although a successful model for the tech companies,seed stage,marketing,adtech,2004,SEED,0,USD,,2014,11,,1,TRUE,,,n/a
TekWear,http://tekwearag.com,An agricultural technology company focused on developing wearable technology solutions that provide value to farmers and their trusted partners around the world,seed stage,food,agritech,2014,SEED,0,USD,,2014,10,,1,TRUE,,,n/a
Matic Technologies,http://matictechnology.com,Web Design & Digital Marketing Company in India - Matic Technology,late growth stage,enterprise software,,2012,SEED,0,USD,,2014,10,,1,TRUE,,,n/a
SoftTouch Medical,https://aveannamedicalsolutions.com,Leading regional home provider of durable medical equipment and services,late growth stage,health,health platform;medical devices,1996,SEED,0,USD,,2014,10,Main Street Capital,1,TRUE,,,"private_equity,venture_capital"
HiLumz USA,https://www.hilumzpro.com/,"Georgia-based, us manufacturer of led lighting and retrofit solutions ",seed stage,transportation;semiconductors,,2012,SEED,0,USD,,2014,10,,1,TRUE,,,n/a
FormFree Holdings Corp,http://formfree.com,Provider of revolutionary lending technologies that are setting new industry standards for simplicity and safety,early growth stage,legal;fintech,intellectual property;mortgages & lending;financial management solutions,2008,,600000,USD,,2014,10,,1,FALSE,,,n/a
CloudPin,http://cloudpin.it,Quickly share media to and gain insight from your audience,seed stage,media;marketing,adtech;marketing analytics;social media,2014,SEED,20000,USD,80000-120000,2014,9,Georgia Tech Research Corporation,1,TRUE,,,non-profit
"Moxie Sports, Inc.",http://moxiesports.com,Creates software to optimize the way sports teams communicate in real-time,seed stage,sports;enterprise software,sport supplements;sport platform & application,2014,SEED,300000,USD,1200000-1800000,2014,9,,1,TRUE,1200000-1800000,sep/2014,n/a
Pragmatik IO Group,http://pragmatikio.com,Seeking Genesis investors to get in on the ground floor of a modestly evolved team working on two funding plans,early growth stage,security,,2014,CONVERTIBLE,2000000,USD,,2014,7,,1,TRUE,,,n/a
Heartland Media,http://heartlandtv.com,Local media company operating with local broadcast TV stations and digital media assets,early growth stage,media,publishing,2014,GROWTH EQUITY VC,0,USD,,2014,7,MSouth Equity Partners,1,TRUE,,,private_equity
Sugarcube,http://sugarcube.io,"SugarCube enables users to take control over their daily management and spend more time in range, lowering potential complications and decreasing the cost of care",late growth stage,health,health platform,2014,SEED,500000,USD,2000000-3000000,2014,6,,2,TRUE,,,n/a
StudentBridge,http://studentbridge.com,Leading provider of Фpersonalized engagement platformsХ and student recruitment solutions for colleges & universities,early growth stage,marketing,,2012,ANGEL,525000,USD,2100000-3150000,2014,6,Full Measure Education,2,TRUE,,,n/a
Power Africa,http://powerafricanow.com,Power Africa Now | Providing solar solutions for off-grid communities around the world,seed stage,energy,clean energy;energy efficiency,2013,SEED,40000,USD,160000-240000,2014,6,Start-Up Chile,1,TRUE,160000-240000,jun/2014,accelerator
Mobile Health Engagement Strategies,http://mhestrategies.com,Mobile healthcare engagement and communications company,seed stage,health,health platform,2014,SEED,0,USD,,2014,6,Fulcrum Equity Partners,1,TRUE,,,private_equity
Cinnaholic,https://www.cinnaholic.com/,"100% vegan, dairy & lactose-free, egg-free and cholesterol-free",late growth stage,food,innovative food,2010,ANGEL,200000,USD,800000-1200000,2014,5,Robertherjavec,1,TRUE,,,corporate
Walque,http://walque.com,,seed stage,,,2012,ANGEL,50000,USD,200000-300000,2014,5,Red Tree Labs,1,TRUE,,,service provider
Dominovas Energy,http://dominovasenergy.com,"An energy solutions company dedicated to delivering on a multi-megawatt scale clean, efficient, and electricity",seed stage,energy,energy efficiency,2005,SEED,100000,USD,400000-600000,2014,4,,1,TRUE,,,n/a
Hartman Wright,http://hartmanwright.com,A national real estate development group with a syndication strategy,late growth stage,real estate,construction,2010,SEED,0,USD,,2014,4,,1,TRUE,,,n/a
Edgewood Ave,http://edgewoodave.com,,seed stage,,,2013,SEED,0,USD,,2014,3,,1,TRUE,,,n/a
PlayData,http://myplaydata.com,"Broadcast monitoring solution that collects radio and television broadcast data, and generates reports",seed stage,marketing,adtech,2012,SEED,0,USD,,2014,3,,1,TRUE,,,n/a
Farmwave,https://farmwave.com,"An extremely sought-after team of visionaries, engineers, designers, and strategists working to put advanced AI technology to practical use for the advancement of agriculture",seed stage,food,agritech,2007,GROWTH EQUITY VC,0,USD,,2014,2,,1,TRUE,,,n/a
Zenovia Digital Exchange,http://zenoviaexchange.com,Display media exchange that delivers optimal results for advertisers and publishers,seed stage,media,,2012,EARLY VC,6000000,USD,24000000-36000000,2014,2,,3,TRUE,837640,mar/2024,n/a
Homeschooling Through the Ages,http://htta-online.com,A service that allows homeschoolers to begin prepping their children in a university model,seed stage,education,,2013,SEED,0,USD,,2014,2,,1,TRUE,,,n/a
Impact Cryotherapy,http://impactcryo.com,Manufacturer of cryosaunas with end-to-end solutions,seed stage,health;wellness beauty,,2014,ANGEL,0,USD,,2014,1,Jack Deese,1,TRUE,,,venture_capital
Snehta,http://dataclover.com,,early growth stage,marketing,,2014,EARLY VC,2000000,USD,8000000-12000000,2014,1,,1,TRUE,,,n/a
CellectCell,http://cellectcell.com,Development-stage company dedicated to providing novel cell isolation tools for life science research,seed stage,health,biotechnology,2014,SPINOUT,0,USD,,2014,1,Georgia Institute of Technology;Georgia Research Alliance,3,FALSE,,,university
Hencar,http://hencar.com,,seed stage,media,content production,2014,SEED,250000,USD,1000000-1500000,2014,1,,1,TRUE,1000000-1500000,jan/2014,n/a
GetNotes,http://getnotes.co,"Basic transcription of classroom lectures, audio interviews, and conference",seed stage,,,2012,ANGEL,100000,USD,400000-600000,2014,1,,1,TRUE,400000-600000,jan/2014,n/a
Draftserv Technologies,http://draftserv.com,"Authentication, visibility and control for establishments",seed stage,food,in-store retail & restaurant tech,2010,SERIES A,400000,USD,1600000-2400000,2014,1,AAIC Ventures,1,TRUE,1600000-2400000,jan/2014,"private_equity,venture_capital"
Mr. Arlo,http://mrarlo.com,mrarlo.comК-Кmrarlo Resources and Information.,late growth stage,education;event tech,,2012,SEED,650000,USD,2600000-3900000,2013,11,,1,TRUE,2600000-3900000,nov/2013,n/a
Point 3,https://www.point3basketball.com/,"The World's Best Basketball Shorts, Shirts, and Uniforms",early growth stage,fashion;sports,sporting equipment;apparel,2010,SERIES A,10000,USD,40000-60000,2013,10,,1,TRUE,,,n/a
AgLogica Holdings,http://agltechnology.com,Novel systems that help owners and their veterinarians manage animalsХ health to provide the best quality of life for pets,seed stage,health,health platform,2013,SPINOUT,0,USD,,2013,10,Georgia Institute of Technology;ATDC;Plug and Play;Microsoft BizSpark;Plug & Play Topeka,2,TRUE,,,university
Kevstel Group,http://kevstelgroup.com,,late growth stage,home living,,2012,SEED,16000,USD,64000-96000,2013,10,,1,TRUE,64000-96000,oct/2013,n/a
EnterCloud Solutions,http://hostedatandvoice.com,EnterCloud Solutions LLC is located in Carrollton,early growth stage,energy,,2013,SEED,6000,USD,24000-36000,2013,10,,1,TRUE,24000-36000,oct/2013,n/a
Perle Bioscience,,Perle Bioscience is a developer of peptide therapies for the generation of new insulin producing cells,early growth stage,health,,2013,SEED,2000000,USD,8000000-12000000,2013,9,,1,TRUE,,,n/a
NEA Powered by Vyne,http://www.nea-fast.com/,Leader in secured health information exchange,late growth stage,health;enterprise software,health platform,1997,GROWTH EQUITY VC,0,USD,,2013,9,Accel-KKR,1,TRUE,,,"private_equity,venture_capital"
MiTio,http://mitio.org,Online certificate/ diploma program,early growth stage,health,health platform,2004,SEED,0,USD,,2013,9,,1,TRUE,,,n/a
Clickscape,http://clickscape.com,"Real estate search engine, the place to go to find perfect home and to connect to best real estate agents",late growth stage,real estate,real estate software,2009,SEED,0,USD,,2013,8,Atlanta Ventures,1,TRUE,,,"private_equity,venture_capital"
Sound Cord,http://soundcordnow.com,,early growth stage,music,,2013,SEED,2500000,USD,10000000-15000000,2013,7,,1,TRUE,,,n/a
CardioScout,http://cardioscout.net,"Delivers instruments, devices, and techniques to cardiologists and cardio-thoracic surgeons to help diagnosis and treatment",seed stage,health,medical devices,2013,SEED,0,USD,,2013,7,,1,TRUE,,,n/a
CriticalFit,http://www.criticalfit.com/,,,,,,EARLY VC,0,USD,,2013,6,CEO Ventures,1,TRUE,,,angel_fund
vocaltap,http://www.vocaltap.com/,"Help business owners get mentored by their peers through private, facilitated video calls",seed stage,media,social media;content production,2012,SEED,0,USD,,2013,5,,1,TRUE,,,accelerator
Logical Choice Technologies,http://logicalchoice.com,Developer of educational technologies for students and educators,late growth stage,,,1994,EARLY VC,5000000,USD,20000000-30000000,2013,5,Vert Capital,1,TRUE,20000000-30000000,may/2013,venture_capital
BLAMtastic,http://blamtastic.com,A natural and botanical ingredients,seed stage,,,2007,SEED,300000,USD,1200000-1800000,2013,4,,1,TRUE,,,n/a
Eight Dimension Corporation,http://8dim.com,"Online superstore offering sporting goods, computer parts, clothing, perfumes, and party supplies",seed stage,,,,SEED,26000,USD,104000-156000,2013,4,,1,TRUE,104000-156000,apr/2013,n/a
GameSkinny,http://gameskinny.com,"Video game website that enables players and gaming enthusiasts to publish and discover articles, videos and reviews",seed stage,gaming;media,publishing,2013,SERIES B,2000000,USD,8000000-12000000,2013,3,,1,TRUE,8000000-12000000,mar/2013,n/a
Catalis,https://catalisgov.com/,,late growth stage,,,,SEED,2500000,USD,10000000-15000000,2013,1,,1,TRUE,,,n/a
XciteGO,http://xcitego.com,,late growth stage,,,2012,SEED,420000,USD,1680000-2520000,2013,1,,1,TRUE,,,n/a
Untold,http://untold.org,,late growth stage,,,2007,SEED,0,USD,,2013,1,Praxis,1,TRUE,,,corporate
MAVRIC SEMICONDUCTOR INC,,,seed stage,,,2013,SPINOUT,0,USD,,2013,1,Georgia Institute of Technology,1,FALSE,,,university
Vivebio,http://vivebio.com,ViveBio - Sample Shipping and Transportation Technologies,seed stage,transportation,logistics & delivery,2009,EARLY VC,3700000,USD,14800000-22200000,2012,11,,1,TRUE,14800000-22200000,nov/2012,n/a
FreebeePay,http://freebeepay.com,Free consumer mobile app that delivers favorite retailersХ coupons and daily deals to their smartphone,seed stage,fintech,payments,2010,SEED,3000000,USD,12000000-18000000,2012,11,Tamim AbdulMajid,1,TRUE,12000000-18000000,nov/2012,angel
Fit with Friends,http://socialfitness.mystrikingly.com,Online application that encourages its users to stay fit,seed stage,,,2012,SEED,40000,USD,160000-240000,2012,11,Start-Up Chile,1,TRUE,160000-240000,nov/2012,accelerator
